c:\Users\himan\Documents\GitHub\DA-6401_Assignments\imp_function.py:29: RuntimeWarning: overflow encountered in exp
  return np.exp(Z) / np.sum(np.exp(Z))
c:\Users\himan\Documents\GitHub\DA-6401_Assignments\imp_function.py:29: RuntimeWarning: invalid value encountered in divide
  return np.exp(Z) / np.sum(np.exp(Z))
c:\Users\himan\Documents\GitHub\DA-6401_Assignments\neural_network.py:97: RuntimeWarning: divide by zero encountered in log
  CE = [-Y_true[i] * np.log(Y_pred[i]) for i in range(len(Y_pred))]
c:\Users\himan\Documents\GitHub\DA-6401_Assignments\neural_network.py:97: RuntimeWarning: invalid value encountered in multiply
  CE = [-Y_true[i] * np.log(Y_pred[i]) for i in range(len(Y_pred))]
Epoch: 0, Loss: nan, Training accuracy:0.101, Validation Loss: nan, Validation Accuracy: 0.094, Time: 93.692, Learning Rate: 1.000e-03
Epoch: 1, Loss: nan, Training accuracy:0.101, Validation Loss: nan, Validation Accuracy: 0.094, Time: 95.832, Learning Rate: 1.000e-03
Epoch: 2, Loss: nan, Training accuracy:0.101, Validation Loss: nan, Validation Accuracy: 0.094, Time: 95.843, Learning Rate: 1.000e-03
Epoch: 3, Loss: nan, Training accuracy:0.101, Validation Loss: nan, Validation Accuracy: 0.094, Time: 96.805, Learning Rate: 1.000e-03
Epoch: 4, Loss: nan, Training accuracy:0.101, Validation Loss: nan, Validation Accuracy: 0.094, Time: 96.074, Learning Rate: 1.000e-03
Epoch: 5, Loss: nan, Training accuracy:0.101, Validation Loss: nan, Validation Accuracy: 0.094, Time: 95.146, Learning Rate: 1.000e-03
Epoch: 6, Loss: nan, Training accuracy:0.101, Validation Loss: nan, Validation Accuracy: 0.094, Time: 95.032, Learning Rate: 1.000e-03
Epoch: 7, Loss: nan, Training accuracy:0.101, Validation Loss: nan, Validation Accuracy: 0.094, Time: 95.318, Learning Rate: 1.000e-03
Epoch: 8, Loss: nan, Training accuracy:0.101, Validation Loss: nan, Validation Accuracy: 0.094, Time: 95.989, Learning Rate: 1.000e-03
Epoch: 9, Loss: nan, Training accuracy:0.101, Validation Loss: nan, Validation Accuracy: 0.094, Time: 96.354, Learning Rate: 1.000e-03
