c:\Users\himan\Documents\GitHub\DA-6401_Assignments\neural_network.py:97: RuntimeWarning: divide by zero encountered in log
  CE = [-Y_true[i] * np.log(Y_pred[i]) for i in range(len(Y_pred))]
c:\Users\himan\Documents\GitHub\DA-6401_Assignments\neural_network.py:97: RuntimeWarning: invalid value encountered in multiply
  CE = [-Y_true[i] * np.log(Y_pred[i]) for i in range(len(Y_pred))]
c:\Users\himan\Documents\GitHub\DA-6401_Assignments\imp_function.py:29: RuntimeWarning: overflow encountered in exp
  return np.exp(Z) / np.sum(np.exp(Z))
c:\Users\himan\Documents\GitHub\DA-6401_Assignments\imp_function.py:29: RuntimeWarning: invalid value encountered in divide
  return np.exp(Z) / np.sum(np.exp(Z))
Epoch: 0, Loss: nan, Training accuracy:0.100, Validation Loss: nan, Validation Accuracy: 0.101, Time: 23.271, Learning Rate: 1.000e-03
Epoch: 1, Loss: nan, Training accuracy:0.100, Validation Loss: nan, Validation Accuracy: 0.101, Time: 23.806, Learning Rate: 1.000e-03
Epoch: 2, Loss: nan, Training accuracy:0.100, Validation Loss: nan, Validation Accuracy: 0.101, Time: 23.929, Learning Rate: 1.000e-03
Epoch: 3, Loss: nan, Training accuracy:0.100, Validation Loss: nan, Validation Accuracy: 0.101, Time: 24.003, Learning Rate: 1.000e-03
Epoch: 4, Loss: nan, Training accuracy:0.100, Validation Loss: nan, Validation Accuracy: 0.101, Time: 23.918, Learning Rate: 1.000e-03
Epoch: 5, Loss: nan, Training accuracy:0.100, Validation Loss: nan, Validation Accuracy: 0.101, Time: 23.909, Learning Rate: 1.000e-03
Epoch: 6, Loss: nan, Training accuracy:0.100, Validation Loss: nan, Validation Accuracy: 0.101, Time: 23.551, Learning Rate: 1.000e-03
Epoch: 7, Loss: nan, Training accuracy:0.100, Validation Loss: nan, Validation Accuracy: 0.101, Time: 23.917, Learning Rate: 1.000e-03
Epoch: 8, Loss: nan, Training accuracy:0.100, Validation Loss: nan, Validation Accuracy: 0.101, Time: 24.105, Learning Rate: 1.000e-03
Epoch: 9, Loss: nan, Training accuracy:0.100, Validation Loss: nan, Validation Accuracy: 0.101, Time: 23.676, Learning Rate: 1.000e-03
